_ts,@timestamp,TimeCreated,EventID,Hostname,Channel,Level,Task,Keywords,ProviderGuid,SourceName,UtcTime,ProcessGuid,ProcessId,Image,CommandLine,CurrentDirectory,SubjectUserName,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,IntegrityLevel,SubjectLogonId,LogonGuid,TerminalSessionId,TargetFilename,CreationUtcTime,EventType,TargetObject,Details,NewName,Protocol,Initiated,SourceIsIpv6,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIsIpv6,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,ImageLoaded,Signed,Signature,SignatureStatus,Company,Product,Description,FileVersion,OriginalFileName,SourceProcessGuid,SourceProcessId,SourceThreadId,SourceImage,TargetProcessGuid,TargetProcessId,TargetImage,GrantedAccess,CallTrace,PipeName,QueryName,QueryStatus,QueryResults,RuleName,ClientId,_Source
1780491306691,,,,,,,,,,,2026-06-03 07:27:25.309," {f4ba3e13-d75d-6a1f-8400-000000002300}",1984,C:\Windows\System32\WerFault.exe,C:\Windows\system32\WerFault.exe -u -p 4864 -s 688,C:\Windows\system32\,NT AUTHORITY\LOCAL SERVICE,"MD5=3D0220CBCD0C9736692345466723630E,SHA256=7A87FD88A6F5CED71FCFC399DFFDC34BC9398700E6BF85BD97271AE69E4A59F5,IMPHASH=65C6CC1D2A9261CC221EC5F4B4027962"," {f4ba3e13-d75d-6a1f-8200-000000002300}"," 4864",C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted,System,0x3E5," {f4ba3e13-d598-6a1f-e503-000000000000}"," 0",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® Windows® Operating System,Windows Problem Reporting,10.0.14393.0 (rs1_release.160715-1616),WerFault.exe,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491306691,,,,,,,,,,,2026-06-03 07:27:30.531," {f4ba3e13-d762-6a1f-8700-000000002300}",2300,C:\Program Files\7-Zip\7zG.exe,"""C:\Program Files\7-Zip\7zG.exe"" x -o""C:\Users\Administrator\Desktop\"" -an -ai#7zMap2060:90:7zEvent7461",C:\Windows\system32\,CHILD\Administrator,"MD5=B6B6C202C49C8BB6B94F0FD2FC9FA449,SHA256=90F1E6DAF118831F3A1A7C77E3B05E13F9F344337AB349719D116BC722F4A6C8,IMPHASH=688580EAC1DC158B5824AC306CD1402C"," {f4ba3e13-d612-6a1f-5400-000000002300}"," 2748",C:\Windows\explorer.exe,C:\Windows\Explorer.EXE /NOUACCHECK,High,0x45940," {f4ba3e13-d610-6a1f-4059-040000000000}"," 1",,,,,,,,,,,,,,,,,,,,,,,Igor Pavlov,7-Zip,7-Zip GUI," 26.00",7zg.exe,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491306691,,,,,,,,,,,2026-06-03 07:27:30.556," {f4ba3e13-d762-6a1f-8700-000000002300}",2300,C:\Program Files\7-Zip\7zG.exe,,,CHILD\Administrator,,,,,,,,,,C:\Users\Administrator\Desktop\f6827dc5af661fbb4bf64bc625c78283ef836c6985bb2bfb836bd0c8d5397332.exe,2026-06-03 07:27:30.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXE,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:49.643," {f4ba3e13-d598-6a1f-1200-000000002300}",392,C:\Windows\System32\svchost.exe,,,NT AUTHORITY\LOCAL SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIN-AREA23PG7FQ," 0",fe80::8fd:1fd8:3f56:dd44;2001:0:c0a9:22c7:8fd:1fd8:3f56:dd44;fe80::200:5efe:192.169.34.187;::ffff:192.169.34.187;,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:54.592," {f4ba3e13-d7f2-6a1f-8d00-000000002300}",4492,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\system32\,NT AUTHORITY\SYSTEM,"MD5=09440FA30C020B4443391FAFCF4876E3,SHA256=208C7725F70C75D8C96CCAF5B22F83B8B1C66D8C9FFF48465B1C9F4A77425569,IMPHASH=ADD58937BFC44F19A4BE092C99370CF5"," {f4ba3e13-d593-6a1f-0a00-000000002300}"," 644",C:\Windows\System32\services.exe,C:\Windows\system32\services.exe,System,0x3E7," {f4ba3e13-d594-6a1f-e703-000000000000}"," 0",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® Windows® Operating System,Windows Modules Installer,10.0.14393.479 (rs1_release.161110-2025),TrustedInstaller.exe,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:54.775," {f4ba3e13-d7f2-6a1f-8e00-000000002300}",4436,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.14393.693_none_42ff55c9655f38bf\TiWorker.exe,C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.14393.693_none_42ff55c9655f38bf\TiWorker.exe -Embedding,C:\Windows\system32\,NT AUTHORITY\SYSTEM,"MD5=4E1F1311824BD84323DA62DECE642B62,SHA256=B6E333F2C1AA300E86F4E81A7A0E05734152F858F56AC0E008E3B104BE60DE74,IMPHASH=38FF53C1CCC1EE4C508C0F83A88C4E19"," {f4ba3e13-d597-6a1f-0c00-000000002300}"," 864",C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch,System,0x3E7," {f4ba3e13-d594-6a1f-e703-000000000000}"," 0",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® Windows® Operating System,Windows Modules Installer Worker,10.0.14393.693 (rs1_release.161220-1747),TiWorker.exe,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:55.795," {f4ba3e13-d7f3-6a1f-9400-000000002300}",4208,C:\Windows\system32\taskhostw.exe,,,CHILD\Administrator,,,,,,,,,,C:\Windows\Temp\SDIAG_a1b2fcfe-c36a-4f0a-8aa3-706f9d5acb58\CL_Utility.ps1,2026-06-03 07:29:55.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:55.880," {f4ba3e13-d7f3-6a1f-9400-000000002300}",4208,C:\Windows\system32\taskhostw.exe,,,CHILD\Administrator,,,,,,,,,,C:\Windows\Temp\SDIAG_a1b2fcfe-c36a-4f0a-8aa3-706f9d5acb58\DiagPackage.dll,2026-06-03 07:29:55.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:55.895," {f4ba3e13-d7f3-6a1f-9400-000000002300}",4208,C:\Windows\system32\taskhostw.exe,,,CHILD\Administrator,,,,,,,,,,C:\Windows\Temp\SDIAG_a1b2fcfe-c36a-4f0a-8aa3-706f9d5acb58\RS_AdminDiagnosticHistory.ps1,2026-06-03 07:29:55.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:55.911," {f4ba3e13-d7f3-6a1f-9400-000000002300}",4208,C:\Windows\system32\taskhostw.exe,,,CHILD\Administrator,,,,,,,,,,C:\Windows\Temp\SDIAG_a1b2fcfe-c36a-4f0a-8aa3-706f9d5acb58\RS_MachineWERQueue.ps1,2026-06-03 07:29:55.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:55.911," {f4ba3e13-d7f3-6a1f-9400-000000002300}",4208,C:\Windows\system32\taskhostw.exe,,,CHILD\Administrator,,,,,,,,,,C:\Windows\Temp\SDIAG_a1b2fcfe-c36a-4f0a-8aa3-706f9d5acb58\RS_SyncSystemTime.ps1,2026-06-03 07:29:55.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:55.926," {f4ba3e13-d7f3-6a1f-9400-000000002300}",4208,C:\Windows\system32\taskhostw.exe,,,CHILD\Administrator,,,,,,,,,,C:\Windows\Temp\SDIAG_a1b2fcfe-c36a-4f0a-8aa3-706f9d5acb58\RS_UserDiagnosticHistory.ps1,2026-06-03 07:29:55.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:55.926," {f4ba3e13-d7f3-6a1f-9400-000000002300}",4208,C:\Windows\system32\taskhostw.exe,,,CHILD\Administrator,,,,,,,,,,C:\Windows\Temp\SDIAG_a1b2fcfe-c36a-4f0a-8aa3-706f9d5acb58\RS_UserWERQueue.ps1,2026-06-03 07:29:55.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:55.933," {f4ba3e13-d7f3-6a1f-a900-000000002300}",3416,C:\Program Files\Windows Defender\MpCmdRun.exe,"""C:\Program Files\Windows Defender\\MpCmdRun.exe"" GetDeviceTicket -AccessKey AAC3E2EA-68FA-0BCE-A4F5-FC2B78040955 ",C:\Windows\system32\,NT AUTHORITY\NETWORK SERVICE,"MD5=C37ADF3801F599EDF3180354BBAB2560,SHA256=1C90A322F55D574EF703B9CB0ADFB379CEFA33A2B5D72F04A6E9AAA2F209F6B5,IMPHASH=5F980D25420E31451E189C1082EF5045"," {f4ba3e13-d5b3-6a1f-3200-000000002300}"," 3056",C:\Program Files\Windows Defender\MsMpEng.exe,"""C:\Program Files\Windows Defender\MsMpEng.exe""",System,0x3E4," {f4ba3e13-d597-6a1f-e403-000000000000}"," 0",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® Windows® Operating System,Microsoft Malware Protection Command Line Utility,4.10.14393.0 (rs1_release.160715-1616),MpCmdRun.exe,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:55.926," {f4ba3e13-d7f3-6a1f-9400-000000002300}",4208,C:\Windows\system32\taskhostw.exe,,,CHILD\Administrator,,,,,,,,,,C:\Windows\Temp\SDIAG_a1b2fcfe-c36a-4f0a-8aa3-706f9d5acb58\TS_DiagnosticHistory.ps1,2026-06-03 07:29:55.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:55.926," {f4ba3e13-d7f3-6a1f-9400-000000002300}",4208,C:\Windows\system32\taskhostw.exe,,,CHILD\Administrator,,,,,,,,,,C:\Windows\Temp\SDIAG_a1b2fcfe-c36a-4f0a-8aa3-706f9d5acb58\TS_InaccurateSystemTime.ps1,2026-06-03 07:29:55.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:55.926," {f4ba3e13-d7f3-6a1f-9400-000000002300}",4208,C:\Windows\system32\taskhostw.exe,,,CHILD\Administrator,,,,,,,,,,C:\Windows\Temp\SDIAG_a1b2fcfe-c36a-4f0a-8aa3-706f9d5acb58\TS_WERQueue.ps1,2026-06-03 07:29:55.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:56.372," {f4ba3e13-d7f4-6a1f-ab00-000000002300}",4588,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:484",C:\Windows\system32\,NT AUTHORITY\SYSTEM,"MD5=5B5D60D15944B63A5D0A126FD9212D7E,SHA256=C3B2AAD66713B8E5BF312A02A166C3960B5A8DDF2713E9B2590F17DFB8661A19,IMPHASH=00000000000000000000000000000000"," {f4ba3e13-d7f3-6a1f-8f00-000000002300}"," 4508",C:\Windows\System32\taskhostw.exe,taskhostw.exe,System,0x3E7," {f4ba3e13-d594-6a1f-e703-000000000000}"," 0",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® .NET Framework,Microsoft .NET Framework optimization service,4.6.1586.0 built by: NETFXREL2,NGenTask.exe,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:56.419," {f4ba3e13-d7f4-6a1f-ad00-000000002300}",4120,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:480",C:\Windows\system32\,NT AUTHORITY\SYSTEM,"MD5=5DBECC126D5E97B35E18B5A4896B61E6,SHA256=440325DCE391A78DAA1A4752B079424C57E4D9EFA6D7426BFD310707B7100AB7,IMPHASH=F34D5F2D4577ED6D9CEEC516C1F5A744"," {f4ba3e13-d7f3-6a1f-8f00-000000002300}"," 4508",C:\Windows\System32\taskhostw.exe,taskhostw.exe,System,0x3E7," {f4ba3e13-d594-6a1f-e703-000000000000}"," 0",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® .NET Framework,Microsoft .NET Framework optimization service,4.6.1586.0 built by: NETFXREL2,NGenTask.exe,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:56.554," {f4ba3e13-d7f4-6a1f-af00-000000002300}",5160,C:\Windows\System32\sdiagnhost.exe,C:\Windows\System32\sdiagnhost.exe -Embedding,C:\Windows\system32\,CHILD\Administrator,"MD5=C91529A7EB209224BF6D6D47A4620865,SHA256=6FEDAAF41148F8E0803451B44AA5270AE6F96BF6D31CB81B3FE9459D2239E54E,IMPHASH=A625AFC217C115D82C4B28A4564D88A8"," {f4ba3e13-d597-6a1f-0c00-000000002300}"," 864",C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch,High,0x45940," {f4ba3e13-d610-6a1f-4059-040000000000}"," 1",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® Windows® Operating System,Scripted Diagnostics Native Host,10.0.14393.0 (rs1_release.160715-1616),sdiagnhost.exe,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1780491434416,,,,,,,,,,,2026-06-03 07:29:56.568," {f4ba3e13-d7f4-6a1f-b100-000000002300}",5216,C:\Program Files\Windows Defender\MpUXSrv.exe,"""C:\Program Files\Windows Defender\MpUxSrv.exe"" -Embedding",C:\Windows\system32\,CHILD\Administrator,"MD5=F3B38050C0DEA9449894290161782E6C,SHA256=F35B2E2C13016412DE49FF61B1C5FDFA5DF5CD3635C1008F57AA294C5DFD777E,IMPHASH=9604292E99521224ED9FC20B92EE1DE8"," {f4ba3e13-d597-6a1f-0c00-000000002300}"," 864",C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch,High,0x45940," {f4ba3e13-d610-6a1f-4059-040000000000}"," 1",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® Windows® Operating System,WD modern host server,4.10.14393.0 (rs1_release.160715-1616),MpUxSrv.exe,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
