_ts,@timestamp,TimeCreated,EventID,Hostname,Channel,Level,Task,Keywords,ProviderGuid,SourceName,UtcTime,ProcessGuid,ProcessId,Image,CommandLine,CurrentDirectory,SubjectUserName,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,IntegrityLevel,SubjectLogonId,LogonGuid,TerminalSessionId,TargetFilename,CreationUtcTime,EventType,TargetObject,Details,NewName,Protocol,Initiated,SourceIsIpv6,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIsIpv6,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,ImageLoaded,Signed,Signature,SignatureStatus,Company,Product,Description,FileVersion,OriginalFileName,SourceProcessGuid,SourceProcessId,SourceThreadId,SourceImage,TargetProcessGuid,TargetProcessId,TargetImage,GrantedAccess,CallTrace,PipeName,QueryName,QueryStatus,QueryResults,RuleName,ClientId,_Source
1781601266941,,,,,,,,,,,2026-06-16 09:03:58.672," {f4ba3e13-1040-6a31-2e00-000000002400}",2448,C:\Windows\System32\dfsrs.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIN-AREA23PG7FQ.CHILD.APT.LOCAL," 0",::1;::ffff:192.169.34.187;,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:01.368," {f4ba3e13-1031-6a31-0b00-000000002400}",664,C:\Windows\System32\lsass.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC01," 9501",-,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:21.501," {f4ba3e13-1036-6a31-0e00-000000002400}",1020,C:\Windows\system32\LogonUI.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Authentication\LogonUI\LastLoggedOnUser,CHILD\Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.862," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\CDPUserSvc_46931\Start,DWORD (0x00000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.862," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\CDPUserSvc_46931\ImagePath,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.878," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\OneSyncSvc_46931\Start,DWORD (0x00000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.878," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\OneSyncSvc_46931\ImagePath,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.878," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_46931\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.878," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_46931\ImagePath,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.878," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\UnistoreSvc_46931\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
