_ts,@timestamp,TimeCreated,EventID,Hostname,Channel,Level,Task,Keywords,ProviderGuid,SourceName,UtcTime,ProcessGuid,ProcessId,Image,CommandLine,CurrentDirectory,SubjectUserName,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,IntegrityLevel,SubjectLogonId,LogonGuid,TerminalSessionId,TargetFilename,CreationUtcTime,EventType,TargetObject,Details,NewName,Protocol,Initiated,SourceIsIpv6,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIsIpv6,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,ImageLoaded,Signed,Signature,SignatureStatus,Company,Product,Description,FileVersion,OriginalFileName,SourceProcessGuid,SourceProcessId,SourceThreadId,SourceImage,TargetProcessGuid,TargetProcessId,TargetImage,GrantedAccess,CallTrace,PipeName,QueryName,QueryStatus,QueryResults,RuleName,ClientId,_Source
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\ProvProvider.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\SmiProvider.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\TransmogProvider.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\UnattendProvider.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\VhdProvider.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\WimProvider.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-base-util-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-com-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-comm-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-console-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-datetime-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-datetime-l1-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-debug-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-debug-l1-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-delayload-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-errorhandling-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-errorhandling-l1-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-fibers-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-fibers-l1-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-file-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-file-l1-2-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-file-l1-2-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\API-MS-Win-core-file-l2-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\API-MS-Win-core-file-l2-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-handle-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-heap-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\API-MS-Win-Core-Heap-Obsolete-L1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-interlocked-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-io-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-io-l1-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-kernel32-legacy-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-kernel32-legacy-l1-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\API-MS-Win-Core-Kernel32-Private-L1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\API-MS-Win-Core-Kernel32-Private-L1-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-libraryloader-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-libraryloader-l1-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-localization-l1-2-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-localization-l1-2-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\API-MS-Win-core-localization-obsolete-l1-2-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-memory-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-memory-l1-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-memory-l1-1-2.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-namedpipe-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-privateprofile-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-privateprofile-l1-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-processenvironment-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-processenvironment-l1-2-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-processthreads-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-processthreads-l1-1-1.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-processthreads-l1-1-2.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1.78221E+12,,,,,,,,,,,2026-06-23 9:41:27, {f4ba3e13-50a9-6a3a-2c00-000000002600},2436,C:\Program Files\Windows Defender\MsMpEng.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\Temp\DDC8500D-8287-4EC1-93A6-F92FFC2B7400\api-ms-win-core-processtopology-obsolete-l1-1-0.dll,2026-06-23 9:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
